time,1000000 airbag_sensor,
0.0595006,97066.9,
0.0595506,145769,
0.0596006,194195,
0.0596507,241138,
0.0597007,285738,
0.0597498,327635,
0.0597998,366696,
0.0598498,402716,
0.0598999,435419,
0.0599499,464601,
0.06,490208,
0.06005,512213,
0.0601,530414,
0.0601501,544301,
0.0602001,553117,
0.0602502,556251,
0.0603002,553665,
0.0603502,545864,
0.0604003,533613,
0.0604503,517685,
0.0605004,498691,
0.0605504,476998,
0.0606004,452848,
0.0606505,426441,
0.0607005,397744,
0.0607506,366312,
0.0608006,331589,
0.0608506,293398,
0.0609007,251978,
0.0609507,207724,
0.0609998,161016,
0.0610498,112133,
0.0610998,61206.9,
0.0611499,8365.17,
0.0611999,-45938,
0.06125,-100767,
0.0613,-154994,
0.06135,-207813,
0.0614001,-258947,
0.0614501,-308481,
0.0615002,-356643,
0.0615502,-403648,
0.0616002,-449508,
0.0616503,-493900,
0.0617003,-536369,
0.0617504,-576743,
0.0618004,-615158,
0.0618504,-651720,
0.0619005,-686438,
0.0619505,-719406,
0.0620006,-750825,
0.0620506,-780873,
0.0621006,-809605,
0.0621507,-836906,
0.0622007,-862543,
0.0622508,-886254,
0.0622998,-907784,
0.0623498,-926868,
0.0623999,-943348,
0.0624499,-957375,
0.0625,-969332,
0.06255,-979533,
0.0626,-988094,
0.0626501,-994915,
0.0627001,-999566,
0.0627502,-1.00134e+006,
0.0628002,-999464,
0.0628502,-993263,
0.0629003,-982188,
0.0629503,-966030,
0.0630004,-944997,
0.0630504,-919599,
0.0631004,-890491,
0.0631505,-858244,
0.0632005,-823081,
0.0632506,-784971,
0.0633006,-744011,
0.0633506,-700575,
0.0634007,-655133,
0.0634507,-608027,
0.0635008,-559186,
0.0635498,-507912,
0.0635998,-453108,
0.0636499,-393933,
0.0636999,-330287,
0.06375,-262690,
0.0638,-191944,
0.06385,-119079,
0.0639001,-45416.5,
0.0639501,27556.3,
0.0640002,98532,
0.0640502,166512,
0.0641002,230654,
0.0641503,290277,
0.0642003,344886,
0.0642503,394019,
0.0643004,437204,
0.0643504,474224,
0.0644005,505462,
0.0644505,531823,
0.0645006,554149,
0.0645506,572788,
0.0646006,587664,
0.0646507,598564,
0.0647007,605313,
0.0647508,607745,
0.0648008,605582,
0.0648498,598415,
0.0648999,585794,
0.0649499,567340,
0.065,542796,
0.06505,511964,
0.0651,474612,
0.0651501,430607,
0.0652001,380174,
0.0652502,324061,
0.0653002,263534,
0.0653502,200092,
0.0654003,135010,
0.0654503,68953.1,
0.0655003,1963.95,
0.0655504,-66070.6,
0.0656004,-134848,
0.0656505,-203453,
0.0657005,-270663,
0.0657506,-335515,
